clip_result_id,constraint_id,constraint_name,constraint_kind,has_rule_provenance,rule_id,rule_source,provenance_fields,status,message
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_5::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_5_in,produces,expected_effect,True,effect_install_component_on_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_5::c::implicit_domain_required_condition::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_5_al,requires,implicit_assembly_condition,True,implicit_domain_required_condition,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_5::c::safety_domain_requirement::0_0::requiressafety::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_5_se,requiresSafety,safety_constraint,True,safety_domain_requirement,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_6::c::precondition_remove_requires_component_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_6_in,requires,inferred_precondition,True,precondition_remove_requires_component_installed,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_6::c::effect_remove_component_from_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_6_re,produces,expected_effect,True,effect_remove_component_from_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_7::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_7_in,requires,inferred_precondition,True,precondition_install_requires_target_installed,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_7::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_7_in,produces,expected_effect,True,effect_install_component_on_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_8::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_8_in,requires,inferred_precondition,True,precondition_install_requires_target_installed,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_8::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_8_in,produces,expected_effect,True,effect_install_component_on_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_9::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_9_in,requires,inferred_precondition,True,precondition_install_requires_target_installed,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_9::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_9_in,produces,expected_effect,True,effect_install_component_on_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_9::c::tool_domain_requirement::0_0::requirestool::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_9_sc,requiresTool,required_tool,True,tool_domain_requirement,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_10::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_10_i,requires,inferred_precondition,True,precondition_install_requires_target_installed,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_10::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_10_i,produces,expected_effect,True,effect_install_component_on_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_11::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_11_i,requires,inferred_precondition,True,precondition_install_requires_target_installed,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_11::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_11_i,produces,expected_effect,True,effect_install_component_on_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_12::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_12_i,requires,inferred_precondition,True,precondition_install_requires_target_installed,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_12::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_12_i,produces,expected_effect,True,effect_install_component_on_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_13::c::precondition_remove_requires_component_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_13_i,requires,inferred_precondition,True,precondition_remove_requires_component_installed,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_13::c::effect_remove_component_from_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_13_r,produces,expected_effect,True,effect_remove_component_from_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_14::c::precondition_remove_requires_component_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_14_i,requires,inferred_precondition,True,precondition_remove_requires_component_installed,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_14::c::effect_remove_component_from_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_14_r,produces,expected_effect,True,effect_remove_component_from_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_15::c::precondition_remove_requires_component_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_15_i,requires,inferred_precondition,True,precondition_remove_requires_component_installed,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_15::c::effect_remove_component_from_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_15_r,produces,expected_effect,True,effect_remove_component_from_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_16::c::precondition_remove_requires_component_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_16_i,requires,inferred_precondition,True,precondition_remove_requires_component_installed,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_16::c::effect_remove_component_from_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_16_r,produces,expected_effect,True,effect_remove_component_from_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_16::c::tool_domain_requirement::0_0::requirestool::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_16_s,requiresTool,required_tool,True,tool_domain_requirement,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_17::c::precondition_remove_requires_component_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_17_i,requires,inferred_precondition,True,precondition_remove_requires_component_installed,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_17::c::effect_remove_component_from_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_17_r,produces,expected_effect,True,effect_remove_component_from_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_18::c::precondition_remove_requires_component_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_18_i,requires,inferred_precondition,True,precondition_remove_requires_component_installed,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_18::c::effect_remove_component_from_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_18_r,produces,expected_effect,True,effect_remove_component_from_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_19::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_19_i,requires,inferred_precondition,True,precondition_install_requires_target_installed,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_19::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_19_i,produces,expected_effect,True,effect_install_component_on_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_19::c::implicit_domain_required_condition::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_19_a,requires,implicit_assembly_condition,True,implicit_domain_required_condition,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_19::c::safety_domain_requirement::0_0::requiressafety::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_19_s,requiresSafety,safety_constraint,True,safety_domain_requirement,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p1::08_assy_0_1::event_20::c::precondition_remove_requires_component_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__08_assy_0_1__event_20_i,requires,inferred_precondition,True,precondition_remove_requires_component_installed,,"rule_id, rule_type",PASS,constraint links to rule provenance
