source,target,type,properties
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::isA::front_bracket_component,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::requiresInstalledBefore::front_bracket_front_chassis_base,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_6_front_bracket,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_7_install,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasInstallTarget::front_bracket_screw_front_bracket,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasLabel::front_bracket_screw_front_bracket_screw,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasParentComponent::front_bracket_screw_front_bracket,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasRequiredTool::front_bracket_screw_screwdriver,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_7_178_8_273_5,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::isA::front_bracket_screw_component,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::isA::front_bracket_screw_fastener,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::isA::front_bracket_screw_screw,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::requiresInstalledBefore::front_bracket_screw_front_bracket_front_chassis,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_7_front_bracket_screw,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_8_install,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasInstallTarget::front_wheel_assy_front_chassis,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasLabel::front_wheel_assy_front_wheel_assy,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasParentComponent::front_wheel_assy_front_chassis,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_8_178_8_273_5,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::isA::front_wheel_assy_component,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::isA::front_wheel_assy_wheelassembly,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::requiresInstalledBefore::front_wheel_assy_front_chassis_base,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_8_front_wheel_assy,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_9_remove,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasInstallTarget::front_wheel_assy_front_chassis,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasLabel::front_wheel_assy_front_wheel_assy,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasParentComponent::front_wheel_assy_front_chassis,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_9_273_5,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::isA::front_wheel_assy_component,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::isA::front_wheel_assy_wheelassembly,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::requiresInstalledBefore::front_wheel_assy_front_chassis_base,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_9_front_wheel_assy,HAS_PREDICATE,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_8_in,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::c::effect_remove_component_from_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_9_re,INVALIDATED_BY,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0,Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1,NEXT,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1,Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2,NEXT,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2,Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3,NEXT,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3,Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4,NEXT,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4,Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5,NEXT,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5,Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6,NEXT,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6,Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7,NEXT,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7,Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8,NEXT,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8,Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9,NEXT,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9,Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10,NEXT,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_0_in,PRODUCES,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_1_in,PRODUCES,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_10_i,PRODUCES,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_2_in,PRODUCES,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_3_in,PRODUCES,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_4_in,PRODUCES,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_in,PRODUCES,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_6_in,PRODUCES,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_7_in,PRODUCES,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_8_in,PRODUCES,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::c::effect_remove_component_from_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_9_re,PRODUCES,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_1_in,REQUIRES,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_10_i,REQUIRES,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::c::implicit_domain_required_condition::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_2_al,REQUIRES,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_2_in,REQUIRES,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::c::safety_domain_requirement::0_0::requiressafety::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_2_se,REQUIRES,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_3_in,REQUIRES,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::c::implicit_domain_required_condition::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_4_al,REQUIRES,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_4_in,REQUIRES,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::c::safety_domain_requirement::0_0::requiressafety::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_4_se,REQUIRES,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::implicit_domain_required_condition::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_al,REQUIRES,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_in,REQUIRES,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::safety_domain_requirement::0_0::requiressafety::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_se,REQUIRES,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_6_in,REQUIRES,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_7_in,REQUIRES,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::c::tool_domain_requirement::0_0::requirestool::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_7_sc,REQUIRES,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_8_in,REQUIRES,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::c::precondition_remove_requires_component_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_9_in,REQUIRES,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_10_i,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_1_in,SUPPORTED_BY,"{""support_type"": ""previous_produced_effect""}"
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_1_in,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_0_in,SUPPORTED_BY,"{""support_type"": ""previous_produced_effect""}"
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_2_in,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_1_in,SUPPORTED_BY,"{""support_type"": ""previous_produced_effect""}"
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_3_in,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_0_in,SUPPORTED_BY,"{""support_type"": ""previous_produced_effect""}"
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_4_in,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_3_in,SUPPORTED_BY,"{""support_type"": ""previous_produced_effect""}"
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_in,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_1_in,SUPPORTED_BY,"{""support_type"": ""previous_produced_effect""}"
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_6_in,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_3_in,SUPPORTED_BY,"{""support_type"": ""previous_produced_effect""}"
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_7_in,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_6_in,SUPPORTED_BY,"{""support_type"": ""previous_produced_effect""}"
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_8_in,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_3_in,SUPPORTED_BY,"{""support_type"": ""previous_produced_effect""}"
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::c::precondition_remove_requires_component_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_9_in,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_8_in,SUPPORTED_BY,"{""support_type"": ""previous_produced_effect""}"
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0,Entity::base,USES,"{""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_0_base"", ""predicate_name"": ""usesObject""}"
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1,Entity::rear_chassis,USES,"{""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_1_rear_chassis"", ""predicate_name"": ""usesObject""}"
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10,Entity::rear_wheel_assy,USES,"{""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_10_rear_wheel_assy"", ""predicate_name"": ""usesObject""}"
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2,Entity::front_rear_chassis_pin,USES,"{""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_2_front_rear_chassis_pin"", ""predicate_name"": ""usesObject""}"
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3,Entity::front_chassis,USES,"{""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_3_front_chassis"", ""predicate_name"": ""usesObject""}"
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4,Entity::front_chassis_pin,USES,"{""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_4_front_chassis_pin"", ""predicate_name"": ""usesObject""}"
