id,type,properties
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasParentComponent::front_bracket_front_chassis,Predicate,"{""args"": [""front_bracket"", ""front_chassis""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasParentComponent(front_bracket, front_chassis)"", ""display_name"": ""hasParentComponent"", ""name"": ""hasParentComponent"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasParentComponent::front_bracket_front_chassis"", ""predicate_key"": ""has_parent_component"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasParentComponent::front_bracket_front_chassis"", ""source"": {""fields"": [""components"", ""industreal_component::front_bracket"", ""parent_component""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_6_178_8_273_5,Predicate,"{""args"": [""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6"", 178.8, 273.5], ""category"": ""event"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasTimeWindow(event_6, 178.8, 273.5)"", ""display_name"": ""hasTimeWindow"", ""name"": ""hasTimeWindow"", ""notes"": ""End time is inferred from the next distinct event timestamp in the same clip when available; it is null for the final timestamp group."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_6_178_8_273_5"", ""predicate_key"": ""has_time_window"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_6_178_8_273_5"", ""source"": {""fields"": [""frame:int"", ""time_s:float""], ""file"": ""nodes_events.csv"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::isA::front_bracket_bracket,Predicate,"{""args"": [""front_bracket"", ""Bracket""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""isA(front_bracket, Bracket)"", ""display_name"": ""isA"", ""name"": ""isA"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::isA::front_bracket_bracket"", ""predicate_key"": ""is_a"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::isA::front_bracket_bracket"", ""source"": {""fields"": [""components"", ""industreal_component::front_bracket"", ""generic_type""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::isA::front_bracket_component,Predicate,"{""args"": [""front_bracket"", ""Component""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""isA(front_bracket, Component)"", ""display_name"": ""isA"", ""name"": ""isA"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::isA::front_bracket_component"", ""predicate_key"": ""is_a"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::isA::front_bracket_component"", ""source"": {""fields"": [""components"", ""industreal_component::front_bracket"", ""generic_type""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::requiresInstalledBefore::front_bracket_front_chassis_base,Predicate,"{""args"": [""front_bracket"", ""front_chassis"", ""base""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""requiresInstalledBefore(front_bracket, front_chassis, base)"", ""display_name"": ""requiresInstalledBefore"", ""name"": ""requiresInstalledBefore"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::requiresInstalledBefore::front_bracket_front_chassis_base"", ""predicate_key"": ""requires_installed_before"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::requiresInstalledBefore::front_bracket_front_chassis_base"", ""source"": {""fields"": [""components"", ""industreal_component::front_bracket"", ""installation_target""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_6_front_bracket,Predicate,"{""args"": [""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6"", ""front_bracket""], ""category"": ""object_interaction"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""usesObject(event_6, front_bracket)"", ""display_name"": ""usesObject"", ""name"": ""usesObject"", ""notes"": ""Existing graph marks this ACTS_ON edge as a component; no tool-specific role was available."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_6_front_bracket"", ""predicate_key"": ""uses_object"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_6_front_bracket"", ""source"": {""fields"": ["":START_ID(AssemblyEvent)"", "":END_ID(Component)"", ""role""], ""file"": ""edges_event_component.csv"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_7_install,Predicate,"{""args"": [""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7"", ""install""], ""category"": ""event"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasAction(event_7, install)"", ""display_name"": ""hasAction"", ""name"": ""hasAction"", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_7_install"", ""predicate_key"": ""has_action"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_7_install"", ""source"": {""fields"": [""event_type"", ""action_desc""], ""file"": ""nodes_events.csv"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasInstallTarget::front_bracket_screw_front_bracket,Predicate,"{""args"": [""front_bracket_screw"", ""front_bracket""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasInstallTarget(front_bracket_screw, front_bracket)"", ""display_name"": ""hasInstallTarget"", ""name"": ""hasInstallTarget"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasInstallTarget::front_bracket_screw_front_bracket"", ""predicate_key"": ""has_install_target"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasInstallTarget::front_bracket_screw_front_bracket"", ""source"": {""fields"": [""components"", ""industreal_component::front_bracket_screw"", ""installation_target""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasLabel::front_bracket_screw_front_bracket_screw,Predicate,"{""args"": [""front_bracket_screw"", ""front_bracket_screw""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasLabel(front_bracket_screw, front_bracket_screw)"", ""display_name"": ""hasLabel"", ""name"": ""hasLabel"", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasLabel::front_bracket_screw_front_bracket_screw"", ""predicate_key"": ""has_label"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasLabel::front_bracket_screw_front_bracket_screw"", ""source"": {""fields"": [""component_id:ID(Component)"", ""display_name"", ""name""], ""file"": ""nodes_components.csv"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasParentComponent::front_bracket_screw_front_bracket,Predicate,"{""args"": [""front_bracket_screw"", ""front_bracket""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasParentComponent(front_bracket_screw, front_bracket)"", ""display_name"": ""hasParentComponent"", ""name"": ""hasParentComponent"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasParentComponent::front_bracket_screw_front_bracket"", ""predicate_key"": ""has_parent_component"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasParentComponent::front_bracket_screw_front_bracket"", ""source"": {""fields"": [""components"", ""industreal_component::front_bracket_screw"", ""parent_component""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasRequiredTool::front_bracket_screw_screwdriver,Predicate,"{""args"": [""front_bracket_screw"", ""screwdriver""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasRequiredTool(front_bracket_screw, screwdriver)"", ""display_name"": ""hasRequiredTool"", ""name"": ""hasRequiredTool"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasRequiredTool::front_bracket_screw_screwdriver"", ""predicate_key"": ""has_required_tool"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasRequiredTool::front_bracket_screw_screwdriver"", ""source"": {""fields"": [""components"", ""industreal_component::front_bracket_screw"", ""required_tool""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_7_178_8_273_5,Predicate,"{""args"": [""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7"", 178.8, 273.5], ""category"": ""event"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasTimeWindow(event_7, 178.8, 273.5)"", ""display_name"": ""hasTimeWindow"", ""name"": ""hasTimeWindow"", ""notes"": ""End time is inferred from the next distinct event timestamp in the same clip when available; it is null for the final timestamp group."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_7_178_8_273_5"", ""predicate_key"": ""has_time_window"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_7_178_8_273_5"", ""source"": {""fields"": [""frame:int"", ""time_s:float""], ""file"": ""nodes_events.csv"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::isA::front_bracket_screw_component,Predicate,"{""args"": [""front_bracket_screw"", ""Component""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""isA(front_bracket_screw, Component)"", ""display_name"": ""isA"", ""name"": ""isA"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::isA::front_bracket_screw_component"", ""predicate_key"": ""is_a"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::isA::front_bracket_screw_component"", ""source"": {""fields"": [""components"", ""industreal_component::front_bracket_screw"", ""generic_type""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::isA::front_bracket_screw_fastener,Predicate,"{""args"": [""front_bracket_screw"", ""Fastener""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""isA(front_bracket_screw, Fastener)"", ""display_name"": ""isA"", ""name"": ""isA"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::isA::front_bracket_screw_fastener"", ""predicate_key"": ""is_a"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::isA::front_bracket_screw_fastener"", ""source"": {""fields"": [""components"", ""industreal_component::front_bracket_screw"", ""generic_type""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::isA::front_bracket_screw_screw,Predicate,"{""args"": [""front_bracket_screw"", ""Screw""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""isA(front_bracket_screw, Screw)"", ""display_name"": ""isA"", ""name"": ""isA"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::isA::front_bracket_screw_screw"", ""predicate_key"": ""is_a"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::isA::front_bracket_screw_screw"", ""source"": {""fields"": [""components"", ""industreal_component::front_bracket_screw"", ""generic_type""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::requiresInstalledBefore::front_bracket_screw_front_bracket_front_chassis,Predicate,"{""args"": [""front_bracket_screw"", ""front_bracket"", ""front_chassis""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""requiresInstalledBefore(front_bracket_screw, front_bracket, front_chassis)"", ""display_name"": ""requiresInstalledBefore"", ""name"": ""requiresInstalledBefore"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::requiresInstalledBefore::front_bracket_screw_front_bracket_front_chassis"", ""predicate_key"": ""requires_installed_before"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::requiresInstalledBefore::front_bracket_screw_front_bracket_front_chassis"", ""source"": {""fields"": [""components"", ""industreal_component::front_bracket_screw"", ""installation_target""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_7_front_bracket_screw,Predicate,"{""args"": [""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7"", ""front_bracket_screw""], ""category"": ""object_interaction"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""usesObject(event_7, front_bracket_screw)"", ""display_name"": ""usesObject"", ""name"": ""usesObject"", ""notes"": ""Existing graph marks this ACTS_ON edge as a component; no tool-specific role was available."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_7_front_bracket_screw"", ""predicate_key"": ""uses_object"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_7_front_bracket_screw"", ""source"": {""fields"": ["":START_ID(AssemblyEvent)"", "":END_ID(Component)"", ""role""], ""file"": ""edges_event_component.csv"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_8_install,Predicate,"{""args"": [""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8"", ""install""], ""category"": ""event"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasAction(event_8, install)"", ""display_name"": ""hasAction"", ""name"": ""hasAction"", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_8_install"", ""predicate_key"": ""has_action"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_8_install"", ""source"": {""fields"": [""event_type"", ""action_desc""], ""file"": ""nodes_events.csv"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasInstallTarget::front_wheel_assy_front_chassis,Predicate,"{""args"": [""front_wheel_assy"", ""front_chassis""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasInstallTarget(front_wheel_assy, front_chassis)"", ""display_name"": ""hasInstallTarget"", ""name"": ""hasInstallTarget"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasInstallTarget::front_wheel_assy_front_chassis"", ""predicate_key"": ""has_install_target"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasInstallTarget::front_wheel_assy_front_chassis"", ""source"": {""fields"": [""components"", ""industreal_component::front_wheel_assy"", ""installation_target""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasLabel::front_wheel_assy_front_wheel_assy,Predicate,"{""args"": [""front_wheel_assy"", ""front_wheel_assy""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasLabel(front_wheel_assy, front_wheel_assy)"", ""display_name"": ""hasLabel"", ""name"": ""hasLabel"", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasLabel::front_wheel_assy_front_wheel_assy"", ""predicate_key"": ""has_label"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasLabel::front_wheel_assy_front_wheel_assy"", ""source"": {""fields"": [""component_id:ID(Component)"", ""display_name"", ""name""], ""file"": ""nodes_components.csv"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasParentComponent::front_wheel_assy_front_chassis,Predicate,"{""args"": [""front_wheel_assy"", ""front_chassis""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasParentComponent(front_wheel_assy, front_chassis)"", ""display_name"": ""hasParentComponent"", ""name"": ""hasParentComponent"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasParentComponent::front_wheel_assy_front_chassis"", ""predicate_key"": ""has_parent_component"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasParentComponent::front_wheel_assy_front_chassis"", ""source"": {""fields"": [""components"", ""industreal_component::front_wheel_assy"", ""parent_component""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_8_178_8_273_5,Predicate,"{""args"": [""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8"", 178.8, 273.5], ""category"": ""event"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasTimeWindow(event_8, 178.8, 273.5)"", ""display_name"": ""hasTimeWindow"", ""name"": ""hasTimeWindow"", ""notes"": ""End time is inferred from the next distinct event timestamp in the same clip when available; it is null for the final timestamp group."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_8_178_8_273_5"", ""predicate_key"": ""has_time_window"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_8_178_8_273_5"", ""source"": {""fields"": [""frame:int"", ""time_s:float""], ""file"": ""nodes_events.csv"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::isA::front_wheel_assy_component,Predicate,"{""args"": [""front_wheel_assy"", ""Component""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""isA(front_wheel_assy, Component)"", ""display_name"": ""isA"", ""name"": ""isA"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::isA::front_wheel_assy_component"", ""predicate_key"": ""is_a"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::isA::front_wheel_assy_component"", ""source"": {""fields"": [""components"", ""industreal_component::front_wheel_assy"", ""generic_type""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::isA::front_wheel_assy_wheelassembly,Predicate,"{""args"": [""front_wheel_assy"", ""WheelAssembly""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""isA(front_wheel_assy, WheelAssembly)"", ""display_name"": ""isA"", ""name"": ""isA"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::isA::front_wheel_assy_wheelassembly"", ""predicate_key"": ""is_a"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::isA::front_wheel_assy_wheelassembly"", ""source"": {""fields"": [""components"", ""industreal_component::front_wheel_assy"", ""generic_type""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::requiresInstalledBefore::front_wheel_assy_front_chassis_base,Predicate,"{""args"": [""front_wheel_assy"", ""front_chassis"", ""base""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""requiresInstalledBefore(front_wheel_assy, front_chassis, base)"", ""display_name"": ""requiresInstalledBefore"", ""name"": ""requiresInstalledBefore"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::requiresInstalledBefore::front_wheel_assy_front_chassis_base"", ""predicate_key"": ""requires_installed_before"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::requiresInstalledBefore::front_wheel_assy_front_chassis_base"", ""source"": {""fields"": [""components"", ""industreal_component::front_wheel_assy"", ""installation_target""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_8_front_wheel_assy,Predicate,"{""args"": [""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8"", ""front_wheel_assy""], ""category"": ""object_interaction"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""usesObject(event_8, front_wheel_assy)"", ""display_name"": ""usesObject"", ""name"": ""usesObject"", ""notes"": ""Existing graph marks this ACTS_ON edge as a component; no tool-specific role was available."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_8_front_wheel_assy"", ""predicate_key"": ""uses_object"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_8_front_wheel_assy"", ""source"": {""fields"": ["":START_ID(AssemblyEvent)"", "":END_ID(Component)"", ""role""], ""file"": ""edges_event_component.csv"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_9_remove,Predicate,"{""args"": [""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9"", ""remove""], ""category"": ""event"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasAction(event_9, remove)"", ""display_name"": ""hasAction"", ""name"": ""hasAction"", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_9_remove"", ""predicate_key"": ""has_action"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_9_remove"", ""source"": {""fields"": [""event_type"", ""action_desc""], ""file"": ""nodes_events.csv"", ""type"": ""existing_graph_csv""}}"
